date,2303.TW,2308.TW,2317.TW,2324.TW,2330.TW,2345.TW,2356.TW,2357.TW,2368.TW,2376.TW,2379.TW,2382.TW,2408.TW,2421.TW,2454.TW,3017.TW,3034.TW,3037.TW,3131.TWO,3189.TW,3231.TW,3324.TWO,3380.TW,3443.TW,3529.TWO,3583.TW,3653.TW,3661.TW,3665.TW,3711.TW,5347.TWO,5483.TWO,6187.TWO,6213.TW,6274.TWO,6285.TW,6409.TW,6415.TW,6488.TWO,6669.TW,8016.TW,8046.TW,8299.TWO,8996.TW
2025-07-15,0.09306716099571438,0.08577195129897258,0.19210700426852603,0.03915437014083928,0.13888701283764782,-0.15390729994744634,0.17122458876472796,0.04653258167157481,0.08116030053479317,-0.0627210776156473,0.06653564467787904,-0.04188613303944941,0.06955907195515776,-0.07402711315955007,-0.05353753402001943,-0.20638020882462627,-0.07261040893397908,0.15915997171923396,0.15446440184973537,-0.16068601986524134,-0.08075570204493526,-0.07154838732849317,0.1507617557280526,-0.03862376165857634,-0.0683281280322055,-0.04388718064302616,-0.01675726046678494,0.06592435379563288,-0.03278633994579727,-0.054210933435036746,-0.11641795255261217,0.10206966471191042,-0.011708454816286962,-0.06626306058626591,0.3102893959586003,-0.00024573586341308795,0.11107802982836229,-0.3067701159000519,0.16658905604259155,-0.17855019997583838,0.1476107788476607,-0.021467969865764103,-0.1029827895937166,0.07922524180438367
2025-07-16,0.13836050900953104,0.08917712559967489,0.18133115795280047,0.0258403097624485,0.1521770684325592,-0.19475498169357047,0.0011965112970577785,0.011711784522572488,0.00709300184429229,0.008816621392064905,0.1539892382587365,-0.01393970688366239,-0.03226567975243064,-0.09125669785875995,-0.08692827091620034,-0.14894847490676888,-0.046420697414271794,0.17407196452987472,0.032462972748571184,-0.18181130281150187,-0.06710240784377008,-0.07045195335856258,0.12086033344184208,-0.025933977823551002,-0.1272101448954573,0.02076238000655345,-0.005894984126712188,0.06229339932443484,0.022421993742959112,-0.051493809820197245,-0.09419513228514265,0.14211688349372786,0.08234820347468003,-0.14683841513643114,0.38650043676827306,-0.026488771634272684,0.05052347613089417,-0.23331063354465975,0.06388376266938484,-0.16450006543585477,0.18050593800887613,0.05439203807853732,-0.03753632737054974,-0.016035935544149338
2025-07-17,0.1641745070518919,0.10664131586998954,0.17713161885644024,0.14425437773001817,0.17827958408938688,-0.12429293809678299,-0.0039576832900144465,-0.05625803666251519,-0.053118087769694844,-0.020441406196878398,0.23730142964512338,-0.010135402644264241,0.0011371473457625902,0.06248265894563576,-0.10920972925342554,-0.12185144134371173,-0.046206714944980076,0.2583069189907564,0.06572967468031093,-0.09364702597838909,-0.04486199986869821,-0.08770487377270048,0.09529864248430975,-0.03161023940789032,-0.20671946798891738,-0.0817767989402135,0.019805402595539146,0.11317237603480307,0.09576884291158166,-0.06882133594786105,-0.0370931916960649,0.15592980840723503,0.0031901649397100273,-0.19897497991047208,0.3068580056087168,0.022797543197489,0.07408362339628494,-0.12163777952539279,-0.021683687676148033,-0.12534105566549114,0.2590267358607462,0.09888442425549882,-0.035994595858149514,0.05958313326200382
2025-07-18,0.1576916821751333,0.019629302376991287,0.1593416916077358,-0.10174879939638737,0.22763341132799275,-0.1574789842038909,-0.013746740737775653,0.00805866939055122,0.040091379150994144,-0.04336648267112708,0.13310548797049063,0.091196684374734,-0.05071263244509977,0.0761250518895708,-0.08285068652679617,-0.008538016246092128,-0.14184903619138003,0.14826223966258828,0.06741614493376075,-0.18630213006746593,-0.08359168568264633,-0.1590310578437395,0.09262785677585422,-0.07849468881935784,-0.14545729364047022,0.06883224112124331,-0.08369201210432364,0.05614508365599846,0.006244570778678349,0.011489705838113928,-0.0818565152049247,-0.04916910329326335,-0.04854892217009055,0.003831018375951456,0.32894141343520533,0.02047147005519298,0.05138616990251771,0.07556464677732577,-0.010207404402172826,-0.15039649029991486,0.19471045622905256,-0.09805565572003688,-0.05035885109016516,0.09048373297509937
2025-07-21,0.16036092055773848,0.18803669557801292,0.18952929742217342,0.11090662111875663,0.22779232312086245,-0.12995896630343207,-0.021910165206263876,-0.04717194803389729,0.17240661808768454,0.011382519860667795,-0.05610283095414939,0.09039733568187429,-0.10690071734874504,-0.06755815803166149,-0.0870570066184338,-0.12798460866799982,-0.11292265043071809,0.11455451734046362,-0.010956994584700841,-0.22200931079926534,-0.1071814527042923,-0.08664536017511759,0.11085624567892063,-0.04988058226580999,-0.23689321715825806,-0.11744835255549707,0.013837253485626921,0.13820357705455,-0.10264756786565415,0.009681298083272283,-0.06249709921856256,-0.042524014756571527,-0.03779982013785871,-0.1671401915323089,0.2223141048420974,-0.012664688079504438,0.04736727786383399,0.03763279899183708,-0.03470091011717735,-0.1898940039183336,0.1073093571380627,-0.14161681985618196,-0.015221390262255663,0.09367092699698837
2025-07-22,0.10584193173877757,0.058879690638091675,0.12068177517382264,0.013586306253190683,0.20430426575781452,-0.1433300549716634,-0.11349553203686441,-0.029005957529707527,0.16254939368752025,-0.06726045239446019,0.038633251769884414,-0.16413059910459277,-0.05591040329136021,-0.007764041682711997,-0.1273156481631825,-0.013904309931883352,-0.02725277218682609,0.13974396015507873,0.01692263601663191,-0.05297671020937894,0.013426035737745257,-0.007666207329716623,0.1408125172553122,-0.06122605816819793,-0.3049387124620514,-0.03317121293305325,-0.03868082806974338,0.11794718036441804,0.1467871228122034,0.002535130087811699,-0.08370825009509775,-0.08062205279167117,-0.17675996000875543,-0.13024623951493763,0.3094344569569812,-0.04102396243218259,0.03410426357900531,0.038786028556319685,0.03599286164291121,-0.1812074616198991,0.05269503107333939,0.05741592806263668,-0.08800193039464,0.0882710058586968
2025-07-23,0.15538925067483625,0.03518821269890465,0.21516125015307683,-0.0036139270008559987,0.21155093387152293,-0.17908247063155058,-0.11152360920338897,-0.027298570680844403,0.09133699845141868,-0.034873947529893645,0.03515812394199874,-0.09573183341495137,-0.0319963883527864,-0.054540953422936134,-0.08381539200775434,0.06394896828795643,0.18363988358343694,0.05791455426704184,0.05465825252399836,-0.10133043281583715,-0.044753710325354856,-0.0032064018010397044,0.13691604772677357,0.041519007792139295,-0.3058713187101699,0.020455344110353213,-0.005062195295110317,0.0865477684970879,0.09985313385813821,-0.00103519048351694,-0.09057313554019852,-0.13548673654179844,-0.10853201096563192,-0.050162560268675715,0.3305628942661177,-0.017650776497484366,0.05397249716469932,0.029255163368528514,-0.01919737208514155,-0.042474908655917853,0.04077469551162721,0.26356843689311277,-0.007440227850860515,0.10604085799801616
2025-07-24,-0.01800920712697862,0.02653663545748819,0.2320107375013867,-0.008747883383439792,0.16281810934157598,-0.06593861440469434,-0.10388412430102575,-0.08882462436120012,0.14571913922133573,-0.01912372977065052,0.02032551691278811,-0.08914438452451573,-0.06437130813685377,-0.06407358187537954,-0.07102367907544332,0.008951861240735715,0.154641645651498,0.010524055728928117,0.011338625870334795,-0.024620083201449705,-0.027136848753535392,-0.02854097237637121,0.07837242080376913,0.05550910313906704,-0.30589299633097233,0.03474796604203895,-0.08340723733109151,0.11745159544266409,0.03403913951469706,-0.03684727729815229,-0.07625620305195596,-0.24944721324743319,-0.1962084804338563,-0.015390383584421963,0.1616009900427311,-0.036171913435877334,0.04920658033222802,0.008086216989606543,0.03788767414202304,-0.120667214984365,0.06088675641700386,0.2482932965005022,-0.1024532231512772,0.07926116194659627
2025-07-25,0.03704674050208015,0.0763633260518643,0.284884881134767,-0.0641555745918233,0.20419731677435293,-0.12888215758927896,-0.06587994003217718,-0.07754580606824538,-0.02030874692193596,-0.02875103385882377,-0.12677434268332152,0.024837157801991888,-0.25925179561919076,-0.01597201820470545,-0.0466201681781859,0.04765465138562658,0.10533958076430511,0.05462825710257907,0.014123021153603255,-0.007685775208439549,-0.11459498474731014,-0.08256006973662205,0.11511146715026749,-0.03368946136018319,-0.3183654386119494,0.051482518461346494,-0.057174240260620124,0.19181228774032322,0.0822338961139884,-0.02574412030357498,-0.059486845806153266,-0.21866292269008833,-0.13323927706951266,0.0835372632797744,0.043892769310800606,-0.06122048016263559,0.010445462844794418,-0.008397659435379401,6.219996557343954e-05,-0.09568660133150059,0.03351540226265581,0.21783671905258756,-0.11014362820065798,0.04615905212038218
2025-07-28,0.027026779979217125,0.036583006908891214,0.23623980426746236,-0.054831638982615005,0.1305873158514459,0.018780166741769855,-0.1107329127247812,-0.11783319500766384,0.015905094316627122,-0.08037273374408549,-0.060581489619592005,0.03457258537002311,-0.2124345945902026,0.005774169207963753,-0.05377399673960889,0.018242213908163607,0.055737957633945706,0.016175198227174337,0.0034775428213359993,0.02625627464831015,-0.05490312573348405,0.03279266948482856,0.11559582790223916,0.026660922914907126,-0.3852611610455372,0.0650412005217717,-0.03559536765235738,-0.14771142747015148,0.0215042558696949,-0.008640519729044227,-0.10232619775212626,0.10479083515298437,-0.11152935744537124,0.1668008125901711,0.33375311636182686,-0.048986544612435734,-0.02084702502592345,0.03842818850616925,-0.07630665040073864,-0.05103290144295275,0.03158483217134678,0.0044023290023316175,-0.14999978985208096,0.0197967094812444
2025-07-29,-0.03976608686794389,-0.03963719144110084,0.2769224936918172,-0.03887585669951099,0.037240660117670576,0.011486260457023667,-0.10092355758121319,-0.1381818086401655,-0.14423489078204377,-0.06212319314962661,0.13531332032239118,-0.17294441096687163,-0.13969846136509986,-0.07176755544047841,-0.09391427233749555,0.08267192290977321,-0.008009934827664655,0.07950330524325155,0.07547470821291569,0.0060977219562999285,-0.11038522485224864,-0.03303312176000833,0.08777834459898434,-0.089811653843133,-0.3360304993994949,-0.00013678786724724556,0.025270324505463904,0.04980615930120241,-0.04887147993704516,-0.018290233644752796,-0.08238310558954787,0.0904968882993778,0.0396398930098425,0.13942021596813314,0.18955290431853727,-0.028398182376927372,-0.005946499726788956,0.03382338936002666,-0.021795994595481427,-0.11430302144654375,-0.0017014888562509878,0.2661140733104581,-0.07819484508736624,0.03519015005032522
2025-07-30,-0.030037945611057854,0.009709643604203344,0.18469264766255467,-0.04913361324476806,0.19829118608996404,0.056606069673712456,-0.10105634699122742,-0.10034529796579836,-0.12641157095746436,-0.032596549764722677,0.15379801899446074,-0.16941297252081267,-0.060417381815270066,-0.03559741044157749,-0.1229095870090073,0.027445771679526776,0.06594200269513917,0.05496087687431078,0.015159344399004182,0.03218399555538776,-0.13254993983793958,0.09578348756623589,0.14102155760212767,-0.07195469613855121,-0.27644717815690706,0.06842623734329922,0.036527986547806424,0.03320381162548203,-0.05108598098978867,0.0019032256932980107,-0.0814538383517201,0.06718466710539728,0.009624682267892926,0.13874830682928535,0.14463002052475377,-0.05542368254794977,0.023256437560563725,0.04448522813746064,-0.03201369603632048,-0.08657925174760556,-0.06927998354542225,0.2216589648940137,-0.14709431649256943,0.059305753380996085
2025-07-31,-0.1296124907546798,0.12101309403617933,0.23125284179836386,0.0068042054532737595,0.07968259681808292,0.01426682908702337,-0.04141923046698759,-0.07739357138554603,-0.14440519861025042,0.007643658089231897,0.08242452772174919,0.16925965808198956,-0.02946205740278074,-0.03636280618086457,-0.11648431069463785,0.2401875393032326,0.06789822699589698,0.16583157184317737,0.061926191253204754,-0.015934689794177948,-0.10301344259264386,-0.010429486082728645,0.09334046372503646,1.0174913417870801e-05,-0.24406185216945575,0.009458471430794313,0.022592280830927847,0.0024917034401120697,0.004493725585230424,-0.026506366572657425,-0.08869448956266024,0.11894163118301437,-0.055944592659118886,0.14939816634655356,0.3512953696216475,-0.04933291271376877,0.03435133586901029,-0.013183106601091232,0.03921726709449991,-0.13399858829108768,-0.0716946059023999,0.20609656058780718,-0.10402351756152384,0.008772231031776545
2025-08-04,-0.18925111472821599,0.2108345987006001,0.2426092264077962,-0.050779462372447126,0.09599456662140508,-0.0678248063203456,-0.10256055090695762,-0.0836815145542229,0.055985798140390064,-0.02803437568663994,-0.1376837380346986,0.1732733181812036,-0.17219667625948643,-0.023774521286689332,-0.10439930228123862,0.10667468704565647,0.017046455309763037,0.07521430982098876,0.0499328468442522,-0.03787356235085465,-0.09638370812674552,0.02154914350356485,0.11613244051172439,0.051245698857650124,-0.054916476141426085,-0.03544635027852716,0.003179110898141102,0.08433926637258016,-0.06249617845071864,-0.10742716140739345,-0.08533494941886882,-0.04400396447914623,-0.08234429535936427,0.13849242983104093,0.15361312598256555,-0.08641422437759555,0.10454374222088059,0.00829169990473727,-0.04118722534822655,-0.08968484925516335,-0.0246710289693427,0.3354395212427015,-0.11996546744925896,0.029290557593127875
2025-08-05,-0.15892194065953752,0.3532008081864838,0.2519284284261014,-0.13610528144968598,0.1141910617262801,0.03674222048934256,-0.07263887196892047,-0.11591910889376258,0.11437432159051997,-0.07294459714985893,-0.08646703896649299,0.19321478128735728,-0.10018993324894082,0.07600765376127977,-0.1108422399579997,0.03842344186594027,-0.05183367331851246,0.018436191356399456,-0.005790811673127949,-0.036527514879810985,-0.046169429319848604,0.04063683758766301,0.2304559167525694,0.02446701559641956,-0.07961102295097428,-0.03682341509799403,-0.1579055862361054,-0.1358077813601502,-0.12854555414958524,-0.20612755102175,-0.15917174050064498,-0.07931985394417662,0.06166061690347119,0.2428143390048803,0.14921630377225797,-0.09423262361592011,0.13449860116150142,-0.0015521919177550747,0.0057712494689262095,-0.14028405182165754,-0.023294479941179502,0.3161829639331075,-0.11122062591378526,0.02953559462807065
2025-08-06,-0.1915397467321066,0.29028416377352956,0.17133764204855484,-0.05988407442205079,0.0774258967114148,-0.07744344302483486,-0.10574646163413817,-0.13369274289378932,-0.17420003396992667,-0.04633398088561139,-0.03665795398314692,0.15769011899711197,-0.14816999908935385,0.1134874543999968,-0.0754493777961742,-0.0385187782961845,-0.08562694550385716,-0.05669300734742866,-0.051138296705530994,0.009452766427151482,-0.11943497249189536,0.040264400903976205,0.23066895530269735,-0.04293159038356115,-0.07178541429698215,-0.03718712716838324,-0.12510429162236059,-0.0815409539013141,-0.10502459923227925,-0.21403045909165747,-0.07681764046617254,0.09936795819952948,0.12538725933277495,0.19886451022197532,0.055920986551093455,-0.1857026317816374,0.09415614385253651,0.027846725251949034,0.015454084258551326,-0.20552291851022703,-0.04178454203590576,0.19438809238183363,-0.11882829013711468,0.0566322537135468
2025-08-07,-0.08039581347966838,0.229678581892301,0.23246625060854104,-0.1582792369565788,0.13222193682992717,-0.07710515594527778,-0.0953422986557364,-0.10953673369292097,0.04234106998960069,-0.09657232437492919,-0.11404012452175735,0.16157396899159648,0.012642146654967934,0.03837586572622026,-0.11609489704889045,-0.16060876112519595,-0.0034585981311518466,-0.02762587880096079,0.014504755927365387,0.07346552104825066,-0.1424486055748945,0.03529931298915584,0.20070499347977444,-0.06739538214959895,-0.14039571766444647,-0.044406295373780436,0.0025971432710372166,-0.1668045493473166,-0.10811636881883968,-0.1807493318176643,-0.08326391139317957,0.14068508654471512,0.11198467497875775,-0.03320012409804307,0.06061812690065699,-0.014345304821748617,0.06059246499965959,-0.003585335854909999,0.030023366117858552,-0.19639369645395846,-0.13182599120268376,0.21658795420160665,-0.10193490995941398,0.1065842623753901
2025-08-08,-0.09476966998266234,0.2014688115164347,0.14173915210450977,-0.16604996755449808,0.09714428957936609,0.0765568254648813,-0.0999047148991811,-0.12342678786049271,0.06627401970169439,-0.0829710079909391,-0.06723396156884001,0.030306065755117267,-0.23903560673064406,0.19585169861810847,-0.11855038713747262,0.01725156047398263,0.014472775384145986,-0.048001804154990724,-0.031637976469453044,0.09857044033648582,-0.13939214542568906,-0.0015197758414000617,0.17152994452790973,-0.026895932198124584,-0.16042252446132704,0.020241920445615846,0.03734654413538968,-0.15635444264106235,-0.1421250718402985,-0.16802334355816234,-0.06939022540766121,0.10527013412185426,0.10016349716586148,0.03528628720842092,0.16289328323192542,-0.13215454197591028,0.023488252342672655,0.059830240328420436,0.07495623548400832,-0.12961232250515448,-0.15328588937046367,0.18093494100751678,-0.17449674008175436,0.14576526191751055
2025-08-11,-0.014729694960519873,0.12296493133072611,0.17866048675489893,-0.02736185790237139,0.11391317025934379,-0.2215212950761573,-0.1262653982780269,-0.0879314857193518,0.12856917065281936,-0.08465629768251892,-0.15886685914339074,0.02796848492231141,-0.09677472240785784,0.1863428274727721,-0.1270407507560471,0.0011457985637968737,-0.04603262611821121,-0.10666369817215993,-0.043410594418265336,0.036661496882770706,-0.01552148844377127,-0.022964512172058027,0.12303159034119937,0.10796320369431345,-0.2702613293768108,-0.04353035433892466,-0.08204417143628184,-0.16809617932716076,-0.21830345586709615,-0.15937968131717478,-0.151203029861761,0.1119610161716254,0.05112181038933927,0.051754543505632244,0.09275511963075378,-0.2185728676271049,-0.11255413321503238,0.022939076575367146,0.09777956625349998,0.01520295813423489,-0.14205075811209458,0.24348578022120942,-0.12002315944920405,0.08617059363718765
2025-08-12,0.01831877664962811,0.17650168944489372,0.13782979849827026,-0.16742154122866124,0.09690334844400725,-0.24085411797369957,-0.10831743505913852,-0.09015467742845365,0.1668706090084737,-0.08577974213630785,-0.11898409235576685,0.08338922816762281,-0.16932432234752193,0.17750293737603368,-0.11482655302493303,-0.049400413637312346,-0.04009401181437561,-0.10978380592766301,-0.1245376990976858,0.009988007936591714,-0.04429367257351771,-0.042548371888422476,0.1361589428307156,0.08066964163098056,-0.0646770035064943,0.04047731697308743,-0.05360247980251631,-0.09785571796730752,-0.14852924288450614,-0.1289633774645489,-0.1730615399755427,-0.0972215914839818,0.12525802240036815,0.17836315525077878,0.02989206904003916,-0.09238958645650208,-0.1409636988895528,0.033030228716434074,0.08253471658039718,-0.029639275534689702,-0.19244407628858015,0.18364636232786746,-0.13526722571754146,0.060364402417906304
2025-08-13,-0.11031755603837096,0.3821456831567075,0.3377959363066861,-0.1618572000602727,0.15659813579232018,-0.08742870655857321,-0.09303975123318334,-0.0817068342478367,0.37101588582157063,-0.08087981273699368,-0.12766132921893983,0.0015014023380502395,-0.1508699331834774,0.20036179712121954,-0.09810749598791263,0.03906190245029051,0.007036765707820747,-0.05229588756963094,-0.16171434691560843,-0.02838874637076,-0.07384798707293594,0.04011075155152277,0.021045123786339603,0.07361584755442724,-0.13491072650189123,0.036153954031208135,0.027194089654301923,-0.13061694422760378,-0.1742118212798004,-0.04027342927027178,-0.17344478766922244,-0.12296576675347404,-0.018701668729316667,0.21004808995254343,0.07214093279202743,-0.16281992531707828,-0.11903329267662288,-0.037637703243585396,0.03329114475474293,-0.08032252642942034,-0.1821978174785985,0.16394333440219727,-0.1433057889792552,0.15563870241018668
