date,2303.TW,2308.TW,2317.TW,2324.TW,2330.TW,2345.TW,2356.TW,2357.TW,2368.TW,2376.TW,2379.TW,2382.TW,2408.TW,2421.TW,2454.TW,3017.TW,3034.TW,3037.TW,3131.TWO,3189.TW,3231.TW,3324.TWO,3380.TW,3443.TW,3529.TWO,3583.TW,3653.TW,3661.TW,3665.TW,3711.TW,5269.TW,5347.TWO,5483.TWO,6187.TWO,6213.TW,6274.TWO,6285.TW,6409.TW,6415.TW,6488.TWO,6669.TW,8016.TW,8046.TW,8299.TWO,8996.TW
2025-07-01,-0.20794919949681134,0.24377083637629293,0.18866454391262535,0.4300128710887132,0.12164094334613149,0.1774912699393017,0.08010712184283497,0.09707572714684963,-0.12616372505970125,0.4614843557459814,0.11489486712021427,0.458121978096297,0.5561282840449153,0.2119933125560764,-0.013484542429728907,0.040127803143681307,0.0958468865963864,0.16233610454285205,0.37100413334928883,-0.1785315466250812,0.32604149638626473,0.1699400106346999,-0.11887659755992097,-0.030982550949371412,0.114555649334325,0.2749197689764543,0.27304914680382075,0.002699451173269529,0.06935457471336909,0.2711072710494747,-0.20288711603065748,0.18534581122109284,0.42876397331324456,0.5520180294721523,0.3485994459859799,-0.018210704998655625,-0.06348451939055161,-0.40208059805615864,-0.02183945229254408,-0.6237359373924086,0.009314165331324509,0.059046455854386365,0.14344215742999375,-0.03613691956522164,0.26364644949487676
2025-07-02,0.056953843212337985,0.2267100430022736,0.4947830396502251,0.5428812672144647,0.2679019200016616,0.042106853907238645,0.24297429287288588,0.04289924078702691,0.17662373317934857,0.590074706694275,0.3583368425909776,0.45377669696754414,0.651575957745758,0.26897478444401823,0.018076081610471334,0.29157546566178894,0.3768979915602597,0.02696746529479027,0.12170969047481583,0.07751666274054264,0.17240844311320835,0.192972466163727,0.10223976036236726,0.040290135026125995,0.17561950401362414,0.2351341932898769,0.38331468188773543,-0.06658881357152963,0.08114225768098471,0.2545603102177004,0.13371296419911083,0.5705172958249132,0.18099247627459913,0.3836135665621612,0.38926558575212233,-0.027480915283385865,-0.05349789892057852,-0.27353823948097117,0.030349411865039644,-0.5098250887190159,0.14728792815895614,0.055545184575796325,0.10173922397204702,-0.04282470022790347,-0.036652315547990144
2025-07-03,-0.002527658205056793,0.010935390890997015,0.21691302158578973,0.5794856670096913,0.26293724972548266,-0.02347744652778183,0.09701796125631867,-0.11101205230430189,0.23331883278577167,0.38680283020615563,0.33004673141513796,0.47676689164271235,-0.040755601971635746,0.29831016252690645,-0.1468957065240261,0.25158644443711375,0.376935557556824,0.24167192006302934,0.2686032768787959,-0.09089607399009991,0.4038052378675685,0.06494925062968654,0.2547963502328424,-0.25089366376959754,0.16614391229904735,0.4613330594008851,0.6563185928146699,-0.09521118701119474,0.20999978599526137,0.3215850608027133,-0.02028417148186068,0.37294946541207896,0.28645912566125353,0.5737530876228905,0.3716819560270256,0.14037603668534177,-0.08328251999799002,-0.09506168482538735,0.010581491957108724,-0.34023067056916734,0.10293016430795926,-0.0838994858454448,0.22513095325171173,0.1297637287615754,0.00010185408546692365
2025-07-04,0.02646436541917968,0.2542642734896165,0.3366967754461994,0.554052436983894,0.14556849755186302,0.4063455133883734,0.17829351426663428,-0.14452042940365595,0.14034530428417724,0.4550281398583401,0.29192356787430684,0.5660504701970014,-0.022938587313585723,0.2319916793701532,0.05545714387097392,0.23343307211371755,0.2862272033598273,0.5301935578882689,0.5139395987079853,-0.09725026599377198,0.481746744196598,0.0383804559992138,0.13300537616322738,-0.11225542312128994,0.0681999625795583,0.7333599167678372,0.50589623796423,-0.1603765045556133,0.3662625091315042,0.1914410764319297,-0.1261790313027078,0.3544591224792375,-0.10481491780156443,0.7007064658272167,0.566087026423933,0.08774528448507285,-0.11680523859278541,-0.12840456548987889,-0.04476314824636213,-0.6026289532977845,0.21344695244665537,-0.009299326720638157,0.31096037367466833,0.15481116372510942,-0.14607954416296165
2025-07-07,-0.04634105106114267,0.14615533425657787,0.2797152357998315,0.3350085718984639,0.16626058986233755,-0.3300034989876172,0.2186894169141389,-0.16839740943362133,0.35134305220404044,0.28675906047654826,0.48848798671798843,0.4421048934290893,-0.1265728811609978,0.3546538028945485,-0.034099261353244564,0.3948828146516597,0.2288700592540138,0.44130133644691705,0.5232210789920219,-0.1667212893675359,0.527078625760179,-0.059929527759882806,0.1863149084300069,-0.12005607616949693,-0.2548276142267631,0.2567178528317077,0.5497905495760199,-0.30499979048830683,0.2949057431469211,0.2062836158865215,-0.057025868509113065,0.1458201735829905,-0.2057128803107282,0.7036851022650784,0.0441786034196468,0.22404676059590117,-0.16805598779468886,-0.18752048378511732,0.01729488954053615,-0.4806351018517179,0.21486106668224095,-0.10869608293028318,-0.07252836215578456,0.015122747928997121,-0.379144215656363
2025-07-08,0.0005353871598423321,0.137605119388997,0.2683994463295343,0.31254351206602304,0.20515367834234408,-0.17212964100669753,0.14866020540633307,-0.11711599621046487,0.1825220288864267,0.34876810094417265,0.25354292454193317,0.5509317470939068,-0.0726319810144285,0.22066619413294405,0.08594719237753251,0.19756180078269475,0.2704405980728517,0.565242098289832,0.5398226658261155,0.2751914779792018,0.5712563479406969,0.003436825672982202,-0.009937860996045822,-0.17302193363899987,0.0755338249859952,0.39535066240392014,0.23922629621165342,-0.07446950480380415,0.25924014598999895,0.32221252290626073,-0.07277552782585156,-6.10846414566546e-05,-0.04028202736539427,0.1835177229256233,0.29182612989857704,0.27471702893633554,0.19597053190923447,-0.3076347482927818,0.05250663860568672,-0.5179134996271624,0.0474513902673625,-0.012136899999935308,0.11108170993084088,0.13721207815482064,-0.2856671437996101
2025-07-09,0.12601759982145996,0.34334367896920637,0.3734205693257958,0.35699778775706825,0.2806282575143517,-0.07677488726449738,0.17996526234282442,-0.1195749803563377,0.3040149851853925,0.4547964234550177,0.3381572875039056,0.461850976712281,-0.18468462071838382,0.293065824360352,-0.009551715986488268,0.32958886749199223,0.17186553381700037,0.40562888143048603,0.5456504834392377,0.5852796761648722,0.3325156263629011,-0.18484641464051,-0.006104210241218044,-0.09339594195406903,-0.06747000512928181,0.6945891699401952,0.17655796508341923,-0.2073965122857458,0.279200510722181,0.1980911430743903,-0.11546448838436874,0.013935667817298936,-0.21031022111188707,0.6894144290448091,0.20014977266259484,0.22279102976176401,0.2127123754975196,-0.15502742111181228,-0.2788649316404388,-0.26536333554499847,-0.14783446540517237,-0.006532428161751036,-0.11727204859673968,0.3282855575422332,0.18925276701856358
2025-07-10,0.05946801764879511,-0.012758854305160272,0.38337137278559885,0.33346546596054094,0.26030889665461804,-0.024438906075060496,0.24582215290890497,-0.11499620179053183,0.2246638742153284,0.3095857701763082,0.23130449927715177,0.4536191744051127,-0.09874822844432182,0.41167284896371126,-0.12523172985689077,0.46794931672494294,0.17576393831581882,0.36843564785059113,0.4226378196601669,0.5786363452440197,0.22671883624945036,0.05737176378810532,0.018348475524807506,-0.16207334814280727,0.16282343178845637,0.6996418449702924,0.1566241270048863,-0.08597239969412845,0.10967061558188912,0.2065291118516968,-0.23561644861541442,-0.044793363925101776,-0.21584446342574926,0.4621624496231424,0.3220695149317728,0.08539472080729354,0.005830745279391758,-0.0030150076028173656,-0.25280067265819817,-0.13562734625918654,-0.04537181958634051,0.13395958873587013,-0.22825190790652627,0.3008004228213023,0.038208184288743785
2025-07-11,0.09172642137510023,-0.017033683709838626,0.4370373114236986,0.32084465633091336,0.26935749053407254,0.02018433337187553,0.28624516576855796,-0.15164162304529555,0.018928243311174042,0.36938160069964154,0.2701413394311201,0.502959796650505,-0.13233406642895398,0.35410780875764036,-0.014287394667960529,0.23238091744005768,0.16215051830812222,0.4045095228301081,0.564949387532024,0.5424099402676339,0.19489152503307008,0.08237997379440795,0.03285607827818554,0.07108244530869445,-0.07587612024503998,0.5895687512849824,-0.10025551786211617,-0.00708642182681718,0.17589039510966759,0.19670060860105812,-0.23301103697364686,-0.06096930369074002,-0.12372633096341651,0.4244105964593041,0.34121329247804233,0.26924973451619627,0.05973076391967583,-0.25093658645435735,-0.12617194907115153,-0.07705860358060312,0.0008620369033454089,0.13349342881607124,-0.05755014658986196,0.21140253437787226,0.11266403460029817
2025-07-14,0.057671214548839306,0.13280457002770435,0.45269070639854125,0.3583804657354771,0.31953691413204105,-0.3362613164691106,0.3090224544267567,-0.21262782160555388,0.20079534062816334,0.36407890580713387,0.2266896227668102,0.39481122516890016,-0.0919634705461907,0.37545020683720004,-0.016924977293279186,0.41319856496721896,0.3083291802075385,0.4963079773182884,0.3905529856807398,0.5496972341994847,0.18518562610245382,0.17065877268098828,0.03035425064710645,0.040100460400544824,-0.3973740482498713,0.319851773004287,-0.21727348014632544,-0.20681974826197358,0.25969250932726656,0.13955519433297517,-0.25183966044366546,0.04888289016621927,-0.17243354882832929,0.4125855556623076,0.23277361692511706,0.31082276809905635,0.0999140711341917,-0.33854941204827427,-0.1649773376051999,-0.18404817229382653,-0.11965390252160049,0.1768549118906864,0.002491916516859427,0.17505207358094882,-0.1594449663894516
