date,2303.TW,2308.TW,2317.TW,2324.TW,2330.TW,2345.TW,2356.TW,2357.TW,2368.TW,2376.TW,2379.TW,2382.TW,2408.TW,2421.TW,2454.TW,3017.TW,3034.TW,3037.TW,3131.TWO,3189.TW,3231.TW,3324.TWO,3380.TW,3443.TW,3529.TWO,3583.TW,3653.TW,3661.TW,3665.TW,3711.TW,5269.TW,5347.TWO,5483.TWO,6187.TWO,6213.TW,6274.TWO,6285.TW,6409.TW,6415.TW,6488.TWO,6669.TW,8016.TW,8046.TW,8299.TWO,8996.TW
2022-01-03,0.06025908742408022,0.005622653878198602,0.11746691306222573,0.050359767566469094,0.1577377192671149,0.15918370722381378,0.04986578257609266,0.15662008522104157,-0.160015001559357,-0.1843320329130027,0.122447672332165,0.07533076935977058,0.10523872509985324,-0.0675503150393405,0.10826389161190242,-0.02889774218975316,0.17841080986218208,-0.07406079542602045,-0.11266795533055568,-0.1103762659765179,0.10606430435446995,-0.11110939417187737,-0.2176154534727926,-0.2962754737461575,0.10775034997473926,0.33748348129928524,-0.2951186629008208,0.34906517175618024,0.0031482577567547576,0.21295434805883645,0.15431806578555662,-0.1242437311042004,-0.051176108997476266,-0.13166150024278683,-0.008277852616111414,0.0630428301254864,0.06489003092537948,-0.17175496710389326,-0.10039371025827865,0.09526621315934644,0.015100842661855962,-0.017648442925787877,0.006761173324350944,0.06054348520738756,0.25354025403783875
2022-01-04,0.05898688244052458,0.12906803202733058,0.14467733116487047,0.026517433974865917,0.15207730180516454,-0.016040259498848852,0.06921384108016725,0.2280167557719426,-0.16921297692786702,-0.034262070295065006,0.15303421424529448,0.08939569459301523,0.12141265679200941,0.1420808560137363,0.19859593759647415,-0.09136619840992949,0.23953984429013256,-0.051299507011402234,-0.04978626042287004,-0.025075700680737778,0.0937486881560207,-0.05541628085742584,-0.10272329621183085,-0.3729165467826592,0.2276242761183073,0.1746953310237246,-0.3596056259873385,0.49211961985103075,-0.0020746917469606774,0.15168372138889,0.15105039057940467,0.03388220069951653,-0.015745987374708836,-0.3307645260135313,-0.02859739145582768,0.009176776225237937,0.05223989561996489,-0.3849369242362716,-0.1586902802104867,0.08640116236459683,-0.022785872003854235,-0.01993827174514423,0.016207877377881375,0.13962681887094264,-0.046125294353233426
2022-01-05,0.06862919343454632,0.09162065288184318,0.28521235256737887,0.050416347320960855,0.13960414509213143,-0.06122415249136842,0.07142937961941041,0.23023421039791803,-0.14709606705927214,-0.03066928244229128,0.2549423977994943,0.02065744395023325,0.12832462823405083,-0.2607001818082719,0.2848744522792055,-0.04701870387842999,0.14419592771811404,-0.014472993670794632,-0.06378294431565362,-0.017374470337345294,0.07898311446050582,-0.04996388980090605,-0.08739245537419649,-0.40351226308832305,0.27790694087965984,0.4116762607974629,-0.30053757355867816,0.47716481482397394,0.0060032612946721575,0.18869382204647484,0.2548321563119935,0.16721812745409156,0.11176107130112656,-0.3467559525471544,-0.015388459609399885,0.015348985972179985,0.0339199153656809,-0.3509284602059357,-0.07082845940370247,0.032050412880142376,-0.039737519282996625,0.04685232731083222,0.1524713007390917,0.046842821640282084,0.08586828605568303
2022-01-06,0.040418225218262105,0.0604451967174254,0.015161252641528622,0.14576167486294153,0.05559838873888205,-0.014602622563082868,0.040208808972559545,0.1734318054628956,-0.1282775835668118,-0.09380764912988415,0.21741633413752473,-0.06032492948075138,0.12210711333140786,-0.2710111518335896,0.14942118783398622,-0.14292990563063673,0.11015463437747208,-0.16452335284932396,-0.12073793798403809,-0.007719628098594,0.09221760048339084,0.06537774571979449,-0.04951658591080432,-0.2600924934921057,0.35774659852979046,0.27681247834480704,-0.3032313909118563,0.5622061269919518,0.0640435372682302,0.11520672910751323,0.36637087883256225,0.1635494396462954,-0.005627860215758562,-0.13921426055381003,-0.1943196565962518,0.12252860536632587,-0.0019687233158688366,-0.22670341489147777,0.044238051645242804,-0.009716629810697985,-0.04450753288948617,-0.0665777454167662,-0.013218814174050186,-0.022795324484300272,0.08990827620591058
2022-01-07,0.07018451695340744,0.01664825579978929,-0.017820833233133188,0.34452375096075977,-0.026695391295974813,0.0699843305575864,0.05770975832941469,0.1432088485509471,-0.1564651951813762,0.008603513600445145,0.1821242936751262,-0.13911385156180348,0.14066910123016282,-0.35689033888663557,0.04109532968196078,-0.10652216554846922,0.10676345568105589,-0.08946545412949997,0.03849124470218063,0.1731016411013308,0.07073759415714327,0.06747149217835136,-0.1878630188373197,-0.022188285224791215,0.3457195379670863,0.27375078456038676,-0.24920596627697889,0.5672279492597799,-0.008046109272345836,0.09173355755376536,0.39539077237096465,0.21866035427260982,0.0421812064753368,-0.2361773337464575,-0.03412328193183467,0.0014199616043984453,0.07320910317688425,-0.19814683173638234,0.09947198018205516,-0.09455436566930431,-0.15224270701378745,-0.0674737473058103,-0.0283351917048017,-0.06497254110963552,-0.11776022978816497
2022-01-10,0.0732597876331438,0.026907294667565307,-0.07071492242612802,0.3239586695935808,-0.01450364129009532,-0.05072250339619533,-0.03293811912705344,0.13078940492268754,-0.15797530966876364,-0.1320976734254754,0.17904403085967438,-0.10020520943333547,0.1107289685979391,-0.43083886575212743,0.035405977570662994,-0.233455968128162,0.16841794389904594,-0.09638094088944926,0.0452899725066242,0.19952972937332597,0.08078071372210162,-0.0008477661940512471,-0.3236214163410497,-0.05915245723304563,0.30956426791054015,0.23740394647651497,-0.28342246104360574,0.5694196772080048,-0.03962380299149698,0.14084412934890753,0.23661110649448022,0.0076717872680744925,-0.09220872220982784,-0.16996304003244328,-0.02141545395901079,0.0523318985402616,0.10654633761781723,-0.03953225909916852,0.2278104060507306,-0.008114968789625643,-0.11369032764656695,-0.04126333207712163,-0.14894217570227802,-0.08710525061231106,0.05415947990606751
2022-01-11,0.07123704368379918,0.04971235743413363,0.14261610164467853,0.08357929821386134,-0.013472342293791878,0.039601775209733237,0.008346978242045971,-0.06031615517782038,-0.16031040279016773,-0.3246849025643628,0.23019862024852844,-0.11551403469373511,0.09314830986391681,-0.36155180720571967,-0.08289979522427843,-0.2552443519725037,0.08465158555833807,-0.014111709405394524,0.017970206970235603,0.055197937505850725,0.052902260972202825,-0.15796589752688822,-0.384188026204857,-0.014886450766131043,0.28340336251226605,0.3627253972367857,-0.19098109223481274,0.44533168925473265,0.1175635345015309,0.10787783733613407,0.17060067962768938,0.11647787621893632,-0.11855672486129798,-0.1742702829069409,-0.08643609982545891,0.06818566605278359,0.039004878712698754,-0.03369190671763106,0.20093465670862598,-0.017657552583478897,-0.0926012212682954,-0.13439313289885568,-0.0355294541782572,-0.061235929637651565,0.1612404209809961
2022-01-12,0.07079143026290934,0.11539586232942992,0.3001695601936057,0.050857485745278264,-0.04959071899176229,0.004154212987197314,0.005093584207547824,-0.07291146910766791,-0.12153506199691816,-0.2931014611775965,0.21342446408681334,-0.3121467408068327,0.11979698100729785,-0.37912550815286605,-0.11053880794596943,-0.29112088360282196,0.0659968748001068,-0.10157964773836742,-0.163935002130757,-0.14709000996997612,0.050692519124568236,-0.10001632981699737,-0.3756537771517592,-0.0433655184144513,0.5353747483634061,0.31915179599931714,-0.2547416556675436,0.520739172875163,0.10369806356737854,0.12171233356505037,0.18870883013469364,-0.10032624083290675,-0.10020482186573482,-0.1696958232339555,0.016029853514292258,0.047235102152820785,0.1256516107890673,-0.30660814332987435,0.19283814139147265,-0.1047132527112018,-0.1906960830574747,-0.10989479325974139,-0.28408121474751014,-0.132469207916604,-0.160915297544926
2022-01-13,0.12851849597009363,0.018007061701842852,0.22276513909058634,-0.004258442218912362,-0.030434230851526953,-0.03527470221879492,0.020970697595066368,0.11318358756177146,-0.10303406809248083,-0.30209175200289284,0.1386242952637123,-0.2757889073048455,0.11891807691956216,-0.4322329176617198,-0.043066977556764474,-0.19372653957583597,0.04598754357152973,-0.15197734257372858,-0.03543075980628091,-0.32161317839979964,0.021973144494956298,-0.10724412615951301,-0.34729068714130584,-0.05721688735603753,0.6201644071199258,0.3444692681950731,-0.294196159372715,0.48021101409881956,0.10683228809937367,0.20887154994713467,0.19846074177153078,-0.0982075494239093,-0.1477359112467031,-0.19058307905345456,-0.00564645592157037,0.05555591122208331,0.12480955307010358,-0.3087415687810199,0.23054939945102026,-0.0644615236511295,-0.25911899654855786,-0.11861929054417919,-0.28487656276976725,-0.11980362312782139,0.19204357471996455
2022-01-14,0.12800110664967349,0.1336885803572143,0.1346878433358182,-0.11414535102844761,-0.0306767415141109,-0.09929119819590493,0.14184238429377832,0.11736045632722372,-0.24215416551883887,-0.2950966411276446,0.11918408238112393,-0.27875530832878287,0.06443546890735438,-0.3691617200287965,-0.10424430733900789,0.15952738428048024,0.005021443904446976,-0.10033896798731318,0.018181071060058174,-0.25141689986132476,-0.03876912132290988,-0.09757183315447854,-0.2176205434515162,-0.3034460005391554,0.5345839523644822,0.3702092370621071,-0.1796882569613222,0.43640643164470155,0.08161114582671997,0.12332264466598364,0.13561794435097763,-0.09121381490359742,-0.254466710932593,-0.15316228052205583,0.08056173832602842,0.07587758545839379,0.05842193310067309,-0.28319897104988645,0.32114402852510027,-0.16572464933349224,-0.31535726504025063,-0.08319680773112642,-0.035271620076221755,-0.1239790603169672,0.1392956683230176
